reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
1951	Anonymous Person 	 Oceanside, NY United States	07/05/2022	5	Great customer service	Very prompt delivery. Not much else can be said.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1952	Steve Manley 	 Gardnerville, NV United States	06/30/2022	5	Great Service & Kardia Mobile	What a simple and fantastic ordering and receiving of product experience, super easy, with great follow-up from Concord not to mention the Best Price out there.  Also if you're having any issues at all with your heart I recommend getting the KardiaMobile 6Lit is so easy to use and does such a great job tracking all 6 areas within the heart.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1953	Anonymous Person 	 Surrey, BC Canada	06/30/2022	5	Excellent Experience	The product was delivered in perfect condition, and delivered in the time promised. Best price by far for this great item, presently sold out at the manufacturer site.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1954	Leo F Vickerman 	 Saint Paul, MN United States	06/23/2022	5	Love it!	Sent up is easy and the operation of the device gives fast results. I feel healthier already.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1955	Anonymous Person 	 Monett, MO United States	06/16/2022	5	Great product	I bought this kardiamobile for my mom and she loves it.. she has AFIB so she can use it anytime for her own peace of mind.. I highly recommend this product	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1956	Robert Hamilton 	 Rochester, NH United States	06/13/2022	5			KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1957	Richard Belling 	 Saukville, WI United States	06/10/2022	5	Simple	Easy to set up and use. Small enough to take anywhere.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1958	David W Dougan		06/10/2022	5	6L wireless 6 Lead	"Mine worked well for the past several months but suuddenly now the 1st Line is saying ""interference"" while the others seem to be OK.   Any ideas?   When does the battery have to be replaced if at all?"	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1959	Anonymous Person 	 Memphis, TN United States	06/09/2022	5	Works well	The Kardia works well and helps me stay on top of my heart issues.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1960	Duane 	 Bushnell, IL United States	05/17/2022	5	works as advertised	I have only had the device a couple days but I have tried it and it appears to be simple and work. I didn't subscribe to the monthly app fee I am not sure what that does yet?	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1961	Peggy Baker 	 Cowarts, AL United States	05/05/2022	5	Kardia Mobile works great	The Kardia Mobile is wonderful. I have very sensitive skin and wearing a heart monitor is troublesome. The Kardia Mobile enables me to run an EKG and then send it to my heart doctor. It was easy to pair with my phone and easy to use.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1962	Al 	 Dewey, AZ United States	05/04/2022	5	Simple and easy to use...	The instructions were clear and simple: load the app, run the app, hold the device, wait 30 seconds, read the result, record the result.  Done.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1963		 Lincoln, CA United States	04/05/2022	5	Excellent Just what the Doctor wanted	Works properly all of the time. Gives concise readings.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1964	Carolyn Shackelford 	 Dallas, TX United States	03/25/2022	5	Kardiamobile 6L wireless 6-Lead EKG by AliveCor	I am very pleased with my Kardiamobile 6L Monitor.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1965	Cynthia 	 Chile	03/07/2022	4	Very accurate	I have scleroderma, and arrithmia and I couldn't get my ECG analyzed. My husband tried it and it worked perfectly. You have to pay if you want to use all the options.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1966	Henry Swicegood 	 Greenback, TN United States	03/06/2022	4	Guide	The  guide that I received was in every language, but english so not a good start to working with the Kardia mobile and app on the phone.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1967	Anonymous Person 	 Salem, OR United States	03/03/2022	4	A lot faster and easier than going to the doctor!	i had to call your help line to find out why I couldn't get a 6-lead EKG recording. You could cut down on the phone calls if you included the info to dampen the skin of your leg if nothing happens.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1968	Anonymous Person 	 Lincoln, CA United States	02/28/2022	5	Ease of Use	It works out of the box, but with dry skin, you have to add a little moisture to your fingertips.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1969	Sri Dhatree 	 Saint Joseph, MI United States	01/27/2022	5	Good buy	I am impressed with the technology and the ability to obtain a 6 lead ECG and to store it as a PDF. The price is affordable.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1970	Margaret Larabee 	 Glastonbury, CT United States	01/19/2022	5			KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1971	GEORGE BERNINGER 	 Williamsport, PA United States	01/17/2022	5	Fine unit but	Works well and gives good readings.  Not convenient to hold on your knee or ankle but that's what you have to do.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1972	Michael Cronin 	 Alton, NH United States	01/14/2022	5	Great product and excellent pricing	Great experience and professional company.  Excellent pricing.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1973	Rose CS 	 Jamaica Plain, MA United States	01/10/2022	5	Awesome service	Needed a portable EKG device and this fits the bill to a tee.  Had to give it to my dad who was recently diagnosed with cardiac issues and promised myself is get another once my 2022 fsa came through.  Went to Amazon and literally overnight the entire stock was sold out!!!! After a minor panic I did a quick  search and concord health came up.  Payment using my FSA card was easy,  shipping and customer service was excellent.  My device arrived on time and I have peace of mind now.  Thank you.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1974	Jim Easley 	 Warrensville, NC United States	03/23/2021	5		This product was recommended to me by my cardiologist, and upon receipt has done an excellent job.	KardiaMobile 6L Wireless 6-Lead EKG by AliveCor	https://www.concordhealthsupply.com/
1975	Phyl 	 Kingsland, GA United States	06/27/2022	5	excellent item for the price	Impressive to have batteries included and works well.  Exactly as advertised.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1976	Art 	 , Washington State	08/27/2021	4	Works as advertised	The gizmo appears to work as advertised, although we have only had it a few days.  My only disappointment was that is was made in China; I should have looked closer.  The other item I bought with this order was made here at home.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1977	Eric 	 California	06/03/2021	5		great product, easy to use, fast accurate, good quality.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1978	Claude Codding 	 Pine Valley, UT United States	05/24/2021	5	3 in 1 Thermon	Works as advertised and at a great price.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1979	DAVID RHODES 	 HURON, OH United States	04/13/2021	5			Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1980	Robert Zurko 	 Shawano, WI United States	11/28/2020	5	Concord Non-Contact Infrared 3-in-1 thermometer	VERY pleased with your products AND Competitive prices!!	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1981	Cat 	 Orange, CA United States	11/23/2020	5	Quick Delivery	Easy to use	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1982	Anonymous Person 	 Glen Mills, PA United States	11/18/2020	4		Everything was great except they promised delivery in 2-3 days andit was 5-6 days.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1983	John Long 	 Apple Valley, MN United States	11/17/2020	5	review of service and product	very impressed with product. works as advertised and very easy to use. The shipping and service was exceptional except for USPS inability to track package.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1984	John T Bakalian 	 Little Falls, NJ United States	11/09/2020	5		The unit works as advertised and we like it!	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1985	Dan 	 Spokane, WA United States	08/27/2020	5	Highly satisfied, and strongly recommended.	This is an excellent non-contact thermometer! It was ready to use as soon as batteries were installed. Instructions were very simple and understandable. It measured our temperatures on the first try each time.  The price with this company was very competitive, and it was delivered a day earlier than predicted. I definitely recommend this thermometer	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1986	Anonymous Person 	 Williston, VT United States	08/24/2020	5	Concord Non-Contact Infrared 3-in-1 Thermometer	So far, a superior product and our new COVID-19 reality, I am considering  ordering a few more as gifts.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1987	Joan Earhart 	 Kansas City, MO United States	08/11/2020	5	Infrared Thermometer	My PT had one at my session and asked here where she purchased it -- and I now have one!  I'm really impressed with the ease of operating with accurate instant results.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1988	Elizabeth 	 Santa Maria, CA United States	07/30/2020	5		excellent machine...easy to use.. clear instructions.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1989	Joseph Goodrich 	 Fair Oaks, CA United States	07/23/2020	5	Infrared Thermometer	Thank you for yet another quality product! The IR Thermometer is extremely easy to use and it is fast, far better than the mercury and digital thermometer s we have always used.  Whenever I look for medical products I come to you. Your website is a breeze to use, your follow up communication is everything I could hope for. Thank you so much. Sincerely,  Joe Goodrich	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1990	Eric S Ziegler		07/13/2020	5	Excellent No-Touch Thermometer	The Concord Non-Contact Infrared 3-in-1 Thermometer is an excellent tool in the fight against COVID-19. You can quickly take your temperature before going out (e.g., to a doctor or dentist appointment), giving you advance knowledge of what they will see when they take your temperature.  Easy to use!	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1991	Lori Meyer 	 Los Angeles, CA United States	07/06/2020	5	Very satisfied	Very easy to use and accurate	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1992	Husband has Mitochondrial Myopathy 	 Hemet, CA United States	07/03/2020	5	Easy, no contact monitoring	Husband is sick. Anything to make more comfortable for him is nice. No touch and I can see the room temperature to be able to keep him comfortable.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1993	Stanley Crittendon 	 Calexico, CA United States	07/02/2020	5	Non contact thermometer	Item arrived on time and works great!	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1994	Linda 	 Randolph, VT United States	07/01/2020	5	Excellent Noncontact Thermometer	Thermometer is excellent, quick, and easy to use.  Even comes with batteries.  Mail was rapid as well.  Wonderful home tool these days.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1995	Anonymous Person 	 Oakland, CA United States	06/30/2020	5	Pleased with purchase	Batteries included, very easy to use, lightweight. Reads in both C and F. Nice loud beep so you know it's done.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1996	Paul Girard 	 Peninsula , OH United States	06/25/2020	5			Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1997	Gloria 	 Citrus Heights, CA United States	06/15/2020	5	As promised	Received quickly and it is as advertised. I would recommend to family and friends.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1998	Karen Curry 	 Perkasie, PA United States	06/06/2020	5	Top Quality Non-Contact Infrared Thermometer	This Non-Contact Infrared h3 in 1 Thermometer is exactly what we needed. It was easy to set up and performs exactly as described. Temperature displays almost instantly--1-2 seconds max.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
1999	Jeffrey 	 Jackson Heights, NY United States	05/29/2020	5	Great Product & Great Service	I was very pleased with the entire ordering process and with the product.  Thanks for making this experience so simple, satisfying, and safe, especially during this incredibly stressful time.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
2000	Bob Santisteven 	 Downey, CA United States	05/12/2020	5	Thermometer	Needed a thermometer to measure without contact. This one works great and I received it when promised.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
2001	JONATHAN KANE 	 CHICAGO, IL United States	05/12/2020	5	NON-CONTACT INFRARED 3-IN-1 THERMOMETER	The thermometer shipped quick and is working great.	Concord Non-Contact Infrared 3-in-1 Thermometer. Measures Body, Surface and Room Temperature	https://www.concordhealthsupply.com/
2002	Robin Koon 	 North Chesterfield, VA United States	08/07/2023	5	Individual hand wipes	Arrived on time. We have used these for sometime. We think using them each meal before we eat out has reduced the colds and other illnesses we contract each year.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2003	LSinAZ 	 Northern AZ	05/31/2021	5	The best individual alcohol wipes available!	I have probably purchased over ten boxes of these PDI Sani-Hands wipes over the past couple of years. I always liked having them on hand pre-pandemic, and then they became absolutely indispensable. Concord Health Supply has an incredible price break on these, and they always arrive within a couple of days, and in perfect condition because they package them well. Extremely pleased with my purchases from Concord Health Supply!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2004	Cathy T. 	 Sparks, NV United States	05/10/2021	5	sanitizing wipes	I love that they are individually wrapped & fit in my pocket or purse.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2005	Carolyn Giron 	 Evanston, IL United States	04/30/2021	5	Happy Customer	I'm pleased with the quality of the product I received.  It shipped quickly and arrived quickly as well.  However,  I could not complete my order online.  I had to call customer service and place the order over the phone.  I didn't like having to do that.  Please work on that problem.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2006	EHouston 	 Harrisburg, OR United States	04/07/2021	5	Happy Returning Customer	There's a reason I keep coming back to Concord to purchase.... it's because they offer the best product, and at the best price, and they ship quickly.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2007	John G 	 Waterford , CT United States	02/15/2021	5	Easy to order delivered in days	I am a first time customer. I was surprised how easy it was to find the item my hotel needed. I placed the order and they were delivered a few days later.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2008	Dan A. 	 Columbus, OH United States	02/11/2021	5	Small packet but large wipe!!	When I first saw the packet I was worried the wipes would be to small. They were just right.Very happy with our purchase.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2009	SHERRI DEUTSCH-ATWELL 	 Kalaheo, HI United States	01/25/2021	5	Product quality	As public health and community health nurse I have always appreciated having hand wipes with me.  This alcohol product meets health guidelines for our current times and is well done by your company.  I received them quickly at a fair price.  Thank you for making them readily available to the public in small amounts as needed.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2010	Cat 	 Orange, CA United States	11/23/2020	5	Quick Delivery	Convenient & easy to open individual packages	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2011	Carl Hooper 	 Kansas City, KS United States	11/23/2020	5	Individual Alcohol Wipes	The wipes are great. You can easily carry a few in a pocket or purse. They are much easier to carry than a bottle of hand sanitizer. The product shipped the next day and arrived in three days. The company kept me informed throughout the process.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2012	Filip V. 	 Brooklyn, NY United States	11/10/2020	5	Great product! Recommended!	Quick shipping and high quality product. Purchased this product twice already and will be again.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2013	Charlene Chase 	 Danvers, MA United States	11/09/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2014	Gina Lorenzon 	 Coatesville, PA United States	11/04/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2015	James G 	 Waukegan, IL	10/31/2020	5	Better Than Gels and Sprays	The hand wipes have 70% alcohol and work better than gels and sprays because I can actually clean my hands as well as sanitize them. They are unscented which is what I like the most.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2016	Anonymous Person 	 HONOLULU, HI United States	08/25/2020	5	The best!	You have to love those individually wrapped wipes.  Convenient, durable and oh so necessary especially when you need to wipe your hands clean of dirt.  Non drying.  In a pinch, great for wiping surfaces too.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2017	Anonymous Person		08/25/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2018	Jaina Stus 	 Saint Louis, MO United States	08/19/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2019	Kathleen Johnson-Newby 	 Florissant, MO United States	08/14/2020	5	Customer service/ Santi - hands	My entire experience with Concord Health Supply was just awesome. Friendly, flawless service and items very reasonably priced.  Products arrived as explained and in great condition. I am going to be making future purchases . Thank you for excellent service.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2020	Larry D. 	 Port Angeles, WA United States	08/12/2020	5	Sani-Hands order	The product was in stock, shipped and arrived very quickly, was packed well, and the price was comparable. I'm very satisfied with the company and will likely purchase from them again - soon.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2021	Anonymous Person 	 Marietta, GA United States	08/12/2020	5	Great experience	immediate shipment, fair price, great product	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2022	Anonymous Person 	 CAPE CORAL, FL United States	08/11/2020	5	Quantity and quality plus free shipping	Nice hand wipe that is good size and moisture level that does an effective job of making hands fell sanitized, The individual packets are perfect for a purse or pocket and large enough to wipe off a restaurant table or shopping cart if you feel these  have not been cleaned. Cost was reasonable and free shipping is a plus.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2023	S. Maloney 	 Robbinville , NJ United States	08/06/2020	5	Outstanding Hand Sanitizing Wipes!	I’m used to buying the typical Purell or CVS brand hand sanitizing wipes. I LOVE the Sani-Hands so much better. They’re bigger and are better saturated with the ethyl alcohol plus the alcohol content is higher (70%).  These will be my go-to brand from now on!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2024	Robin Koon 	 North Chesterfield, VA United States	08/06/2020	4	Bargain for the money	The towellets we have used so far are all plenty moist and is easy on the hands	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2025	deb 	 CA	08/05/2020	5	Perfect	This product was exactly what I was hoping for. Very moist and large enough to get the job done! Was sent out almost immediately and excellent communication.  I will be buying more. Thanks for a much needed product in these times.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2026	Rhonda Caminsky 	 Chestnut Ridge, NY United States	07/30/2020	5	Sani-Hands Wipes	Very convenient to carry in handbag, pocket or car. Unbelievably fast shipping by Concord! Placed my order at 5:22 and received a shipped email by 6!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2027	Anonymous Person		07/28/2020	5		order was received as stated no issues and would recommend this company	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2028	Julie Carlson 	 Newark, DE United States	07/28/2020	5	Very nice wipe	These are the perfect size to tuck in your hand bag, book bag or wallet. The size is nice for wiping your hands.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2029	Donna Schultz 	 Painesille, OH United States	07/27/2020	5	Very satisfied	Hand wipes are very moist and size is substantial. Would buy again.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2030	Charles Cumming 	 Dallas, TX United States	07/27/2020	5	Excellent	It was indeed a pleasure to deal with Concord Health Supply. The product was as represented and I am happy. The only thing that needs improvement was shipping via USPS. Recently, the Post Office has slowed down a lot; however, UPS and FedEx are actually the same or better.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2031	Anonymous Person 	 Oviedo , FL United States	07/27/2020	5	Great service	Good product,received timely	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2032	James Mattes 	 Easton, PA United States	07/27/2020	5	good shipping time, great product	I am very happy with the Sani-Hands Hand Sanitizing Wipes 100/bx. This is the third time I ordered.  I used these before the covid virus.  I used them to my clean hands after working with different products.  The individual packets make it way to carry.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2033	Janice Carman 	 Murrells Inlet, SC United States	07/27/2020	5	Excellent product	Product arrived quickly. A good replacement option for  wet ones which aren't available anywhere.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2034	Anonymous Person 	 Hobe Sound, FL United States	07/25/2020	5	Product and delivery		Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2035	Pamela Malley 	 Minnetonka , MN United States	07/24/2020	5	Iâ€™m happy with this purchase	The product is just what I needed. It arrived in a timely manner. I liked the individual packets . They can be carried easily in a purse and car glove compartment.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2036	Anonymous Person 	 Largo, FL United States	07/24/2020	5	Product & Shipping	Product arrived in the time listed for deliver and they informed me of the tracking information.  Product was well packed.  I would order from them again.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2037	Anonymous Person 	 Sunnyvale, CA United States	07/23/2020	5	Sani hands wipes	I have been trying to get sani hands wipes for weeks. Concord Health delivered for me	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2038	Marilyn Martin 	 Thousand Palms, CA United States	07/23/2020	5	Excellent Sanitizing Wipes	I am very happy with the sanitizing wipes. I carry them in my purse so they are always handy. They may look small  but once you open them they are full size and very moist.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2039	Anonymous Person 	 White Plains, NY United States	07/23/2020	5	Hand sanitizer	Was looking for individually wrapped substitute for Purell. This product fits the bill. Prompt delivery.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2040	Thanh Huong Nguyen 	 West Covina, CA United States	07/21/2020	5	Hand sanitizing wipes		Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2041	Lisa T 	 Bethesda, MD United States	07/16/2020	5	Very pleased with this company	I have been on the lookout for months for hand sanitizing wipes for my husband, who is an essential employee at his company. Twice I have ordered the Sani-Hands wipes, and they're great. Plenty of alcohol to do the job, but non-drying. I loved the fact that I was able to sign up to get an email alert when the product was back in stock. I'm a happy customer!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2042	Anonymous Person 	 San Jose, CA United States	07/16/2020	5	Strongly recommended	I am very satisfied with the service at Concord Health Supply.  The sanitizing wipes is also a great product.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2043	Bet 	 Pennsylvania from Petersburg, PA United States	07/15/2020	5	very useful	Very handy size - wish I could purchase another pack of 100 but now out of stock	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2044	Elsie Perez 	 Cleveland, GA United States	06/18/2020	5	Sani-Hands Alcohol Hand Wipes	I know there was a big back order for this item due to the corona virus. We received the shipment and this will be a great help when going out on trips.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2045	John Napier 	 Athens, GA United States	05/26/2020	4	Finally Received These Sanitizing Wipes	Thanks for finally sending them.  I had written much earlier asking about the wipes but received no reply.  I though I had been taken but thankfully not.  It would have helped to have had some communication that there was a delay and approximate date of delivery.  The product looks fine and will be useful to us.  Again, thanks for finally sending them.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2046	Ann Fernandez 	 New York, NY United States	05/26/2020	5	Very satisfied with product	The sheets are as described and I have used these to wipe my grocery items. I keep some sachets in my bag for easy disinfecting when needed and also to wipe my mobile phone.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2047	Vinc Duran		05/23/2020	5	First Aid kit top off item	Fits the need and just the right size. Reasonably priced.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2048	Anonymous Person 	 Brooklyn, NY United States	05/06/2020	5	For Once A Great Item Came In Good Condition!	During the past few years it has been increasingly hard to get items shipped on time and in good condition. This problem has worsened during the pandemic. While the Sani-Hands Wipes were delayed a bit--it was not for long.  Although there was no protective padding inside the outer carton, the boxes were placed close together and did not get crushed, or open up, get wet, dirty, etc. This is a great product which I have used for years. I hate hand sanitizers with scent and that leave your hands sticky and smear everything  touched. These wipes are odorless, come in individual packets that can be carried anywhere, and leave hands feeling clean, not greasy. The expiration date was far in the future, so they will not dry out or lose effectiveness before they are used. I wish they were a little cheaper, but for this product, in these times, it's worth it.. Hopefully they will still be available when I need them again.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2049	Anonymous Person 	 Houston, TX United States	05/05/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2050	Cindy 	 Lancaster, NY United States	05/01/2020	5		Love these individual wipes! Keep in my pocket, purse, car, coat pockets!! My hands don’t dry out from them and no perfume smell!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2051	Anonymous Person 	 north andover, MA United States	04/29/2020	5	Sani Hands Wipes	Received as promised,  With all we are going through. Thank You	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
